transaction_id,cardholder_id,timestamp,amount,merchant_category,merchant_id,merchant_name,city
TX_012543,CH_0717,2026-04-30 07:23:47,115.91,Gas/Travel,M_0100,UberRide,Los Angeles
TX_001836,CH_0399,2026-04-30 07:23:52,20.47,Grocery,M_3462,SuperSaver,San Diego
TX_003425,CH_0466,2026-04-30 07:29:37,295.59,Grocery,M_8505,FreshMart,Philadelphia
TX_003617,CH_0547,2026-04-30 07:53:12,190.19,Grocery,M_3462,SuperSaver,Los Angeles
TX_012187,CH_0248,2026-04-30 08:14:03,279.29,Retail,M_3476,MacyShop,Phoenix
TX_019759,CH_0368,2026-04-30 08:20:23,159.45,Grocery,M_9638,DailyGrocer,San Diego
TX_017235,CH_0970,2026-04-30 08:23:32,72.27,Grocery,M_8505,FreshMart,New York
TX_000841,CH_0988,2026-04-30 08:37:33,86.65,Gas/Travel,M_8105,DeltaAir,San Antonio
TX_015424,CH_0548,2026-04-30 08:43:05,59.96,Digital Services,M_7665,GooglePlay,Houston
TX_003639,CH_0057,2026-04-30 08:48:02,74.58,Grocery,M_1888,WholeFoodsCo,Dallas
TX_018541,CH_0238,2026-04-30 08:50:05,165.29,Gas/Travel,M_8105,DeltaAir,San Jose
TX_001190,CH_0573,2026-04-30 08:58:07,28.1,Entertainment,M_8473,SpotifyMusic,Los Angeles
TX_000458,CH_0645,2026-04-30 09:03:27,28.63,Digital Services,M_7665,GooglePlay,New York
TX_010247,CH_0006,2026-04-30 09:12:32,158.13,Entertainment,M_4235,TicketMaster,San Antonio
TX_008005,CH_0918,2026-04-30 09:21:52,236.22,Grocery,M_9638,DailyGrocer,San Jose
TX_011158,CH_0295,2026-04-30 09:21:57,74.61,Retail,M_0750,NordstromStyle,Los Angeles
TX_001460,CH_0877,2026-04-30 09:29:55,273.58,Retail,M_3476,MacyShop,Dallas
TX_010344,CH_0323,2026-04-30 09:45:11,272.98,Grocery,M_3462,SuperSaver,San Jose
TX_008680,CH_0036,2026-04-30 09:46:59,29.04,Entertainment,M_9172,NetflixInc,Dallas
TX_010460,CH_0654,2026-04-30 09:51:53,28.7,Retail,M_3476,MacyShop,Phoenix
TX_013637,CH_0733,2026-04-30 09:59:41,278.02,Entertainment,M_1632,AMCTheaters,Chicago
TX_012838,CH_0892,2026-04-30 10:08:42,13.87,Retail,M_0750,NordstromStyle,Los Angeles
TX_005353,CH_0368,2026-04-30 10:20:40,68.52,Retail,M_6055,TargetRun,Los Angeles
TX_017738,CH_0559,2026-04-30 10:33:58,157.61,Gas/Travel,M_9191,ChevronStation,Phoenix
TX_015229,CH_0060,2026-04-30 10:47:03,230.87,Grocery,M_3462,SuperSaver,New York
TX_008679,CH_0463,2026-04-30 10:49:27,228.06,Digital Services,M_7752,SteamGames,San Diego
TX_VEL_021380,CH_0137,2026-04-30 11:01:41,90.28,Digital Services,M_9999,SteamGames,Chicago
TX_VEL_021381,CH_0137,2026-04-30 11:02:26,107.97,Digital Services,M_9999,SteamGames,Chicago
TX_VEL_021382,CH_0137,2026-04-30 11:03:11,103.2,Digital Services,M_9999,SteamGames,Chicago
TX_008942,CH_0192,2026-04-30 11:03:24,158.25,Entertainment,M_1632,AMCTheaters,San Diego
TX_003323,CH_0305,2026-04-30 11:03:52,198.63,Retail,M_0439,WalmartDirect,San Diego
TX_VEL_021383,CH_0137,2026-04-30 11:03:56,80.66,Digital Services,M_9999,SteamGames,Chicago
TX_VEL_020050,CH_0272,2026-04-30 11:22:53,103.8,Digital Services,M_9999,SteamGames,Philadelphia
TX_VEL_020051,CH_0272,2026-04-30 11:23:38,110.09,Digital Services,M_9999,SteamGames,Philadelphia
TX_VEL_020052,CH_0272,2026-04-30 11:24:23,114.62,Digital Services,M_9999,SteamGames,Philadelphia
TX_006956,CH_0665,2026-04-30 11:24:28,223.51,Gas/Travel,M_8105,DeltaAir,Los Angeles
TX_VEL_020053,CH_0272,2026-04-30 11:25:08,137.17,Digital Services,M_9999,SteamGames,Philadelphia
TX_009305,CH_0313,2026-04-30 11:35:59,134.13,Gas/Travel,M_0100,UberRide,Dallas
TX_011284,CH_0896,2026-04-30 11:45:13,208.1,Digital Services,M_7752,SteamGames,San Antonio
TX_015616,CH_0969,2026-04-30 12:16:45,123.79,Retail,M_3476,MacyShop,Chicago
TX_007035,CH_0121,2026-04-30 12:19:17,293.99,Retail,M_6055,TargetRun,Houston
TX_001934,CH_0116,2026-04-30 12:29:56,288.54,Grocery,M_9638,DailyGrocer,New York
TX_001084,CH_0420,2026-04-30 13:05:41,251.27,Retail,M_6055,TargetRun,Dallas
TX_008293,CH_0180,2026-04-30 13:14:51,192.59,Retail,M_0439,WalmartDirect,Phoenix
TX_017829,CH_0700,2026-04-30 13:19:59,19.83,Retail,M_0750,NordstromStyle,San Diego
TX_019450,CH_0260,2026-04-30 13:33:13,164.79,Grocery,M_1888,WholeFoodsCo,Phoenix
TX_014225,CH_0041,2026-04-30 13:38:11,274.72,Retail,M_6055,TargetRun,San Diego
TX_007794,CH_0819,2026-04-30 13:55:22,40.51,Grocery,M_3462,SuperSaver,San Jose
TX_007026,CH_0339,2026-04-30 13:58:46,113.98,Grocery,M_1888,WholeFoodsCo,Los Angeles
TX_010797,CH_0238,2026-04-30 14:11:30,207.66,Digital Services,M_5656,AppleStore,Dallas
TX_014805,CH_0001,2026-04-30 14:18:53,240.58,Gas/Travel,M_8105,DeltaAir,Philadelphia
TX_005118,CH_0550,2026-04-30 14:39:28,267.55,Retail,M_0750,NordstromStyle,San Antonio
TX_019095,CH_0126,2026-04-30 14:39:53,240.48,Retail,M_0439,WalmartDirect,Houston
TX_009235,CH_0581,2026-04-30 15:06:56,79.25,Digital Services,M_5656,AppleStore,San Antonio
TX_019599,CH_0312,2026-04-30 15:12:28,156.91,Digital Services,M_5656,AppleStore,San Antonio
TX_017073,CH_0361,2026-04-30 15:33:05,250.48,Entertainment,M_4235,TicketMaster,San Diego
TX_006519,CH_0973,2026-04-30 15:54:58,236.09,Gas/Travel,M_0100,UberRide,Dallas
TX_016189,CH_0742,2026-04-30 16:13:48,60.93,Entertainment,M_1632,AMCTheaters,Los Angeles
TX_011865,CH_0768,2026-04-30 16:23:18,71.44,Entertainment,M_1632,AMCTheaters,Dallas
TX_017835,CH_0195,2026-04-30 16:28:59,205.45,Grocery,M_3462,SuperSaver,Chicago
TX_014344,CH_0202,2026-04-30 16:32:55,81.65,Retail,M_0750,NordstromStyle,San Jose
TX_017438,CH_0146,2026-04-30 16:45:36,66.85,Gas/Travel,M_8105,DeltaAir,Phoenix
TX_007144,CH_0763,2026-04-30 16:58:31,294.8,Entertainment,M_1632,AMCTheaters,Dallas
TX_015107,CH_0717,2026-04-30 17:07:01,211.21,Digital Services,M_7665,GooglePlay,Phoenix
TX_014174,CH_0155,2026-04-30 17:14:59,82.06,Gas/Travel,M_8105,DeltaAir,Philadelphia
TX_013369,CH_0323,2026-04-30 17:35:54,87.52,Entertainment,M_4235,TicketMaster,Houston
TX_018966,CH_0961,2026-04-30 17:40:50,90.43,Entertainment,M_1632,AMCTheaters,San Antonio
TX_019535,CH_0212,2026-04-30 17:51:42,72.45,Gas/Travel,M_6552,ShellGas,San Diego
TX_004272,CH_0330,2026-04-30 18:33:19,204.88,Digital Services,M_7752,SteamGames,Houston
TX_011641,CH_0718,2026-04-30 18:44:20,161.37,Digital Services,M_7665,GooglePlay,San Antonio
TX_005407,CH_0927,2026-04-30 18:47:29,194.52,Gas/Travel,M_9191,ChevronStation,Houston
TX_005531,CH_0028,2026-04-30 18:53:18,171.87,Grocery,M_1888,WholeFoodsCo,Phoenix
TX_008914,CH_0526,2026-04-30 19:02:10,42.56,Entertainment,M_4235,TicketMaster,Los Angeles
TX_008908,CH_0651,2026-04-30 19:39:16,115.35,Retail,M_0439,WalmartDirect,San Diego
TX_018943,CH_0609,2026-04-30 19:54:32,36.87,Entertainment,M_8473,SpotifyMusic,Los Angeles
TX_001644,CH_0350,2026-04-30 20:00:54,251.43,Grocery,M_9638,DailyGrocer,Dallas
TX_016461,CH_0600,2026-04-30 20:11:18,262.81,Retail,M_3476,MacyShop,Los Angeles
TX_013104,CH_0124,2026-04-30 20:24:32,164.89,Gas/Travel,M_0100,UberRide,Houston
TX_015548,CH_0191,2026-04-30 20:25:41,174.91,Digital Services,M_5656,AppleStore,Dallas
TX_011816,CH_0580,2026-04-30 20:27:22,225.77,Retail,M_6055,TargetRun,Philadelphia
TX_010671,CH_0082,2026-04-30 20:42:01,5.49,Grocery,M_3462,SuperSaver,San Antonio
TX_014065,CH_0448,2026-04-30 20:57:20,249.38,Gas/Travel,M_8105,DeltaAir,San Diego
TX_016016,CH_0745,2026-04-30 21:07:01,242.27,Entertainment,M_4235,TicketMaster,Chicago
TX_013444,CH_0316,2026-04-30 21:08:48,108.81,Grocery,M_1888,WholeFoodsCo,New York
TX_000219,CH_0392,2026-04-30 21:13:53,278.43,Entertainment,M_4235,TicketMaster,Phoenix
TX_001479,CH_0721,2026-04-30 21:21:01,293.83,Grocery,M_3462,SuperSaver,San Antonio
TX_003079,CH_0033,2026-04-30 21:23:36,132.8,Grocery,M_1888,WholeFoodsCo,San Antonio
TX_012226,CH_0615,2026-04-30 21:50:48,253.36,Retail,M_0439,WalmartDirect,Phoenix
TX_011354,CH_0982,2026-04-30 21:53:26,181.92,Gas/Travel,M_8105,DeltaAir,Houston
TX_016017,CH_0356,2026-04-30 22:30:37,160.32,Digital Services,M_5255,AmazonCloud,San Diego
TX_001620,CH_0364,2026-04-30 22:34:28,149.67,Digital Services,M_5656,AppleStore,San Antonio
TX_013481,CH_0872,2026-04-30 22:50:23,15.89,Retail,M_3476,MacyShop,Dallas
TX_011901,CH_0899,2026-04-30 22:57:23,102.9,Entertainment,M_1632,AMCTheaters,Phoenix
TX_001939,CH_0479,2026-04-30 23:20:23,191.55,Digital Services,M_5656,AppleStore,Los Angeles
TX_007725,CH_0196,2026-04-30 23:23:56,141.54,Digital Services,M_5255,AmazonCloud,San Diego
TX_015849,CH_0746,2026-04-30 23:28:58,160.48,Entertainment,M_8473,SpotifyMusic,Chicago
TX_008718,CH_1000,2026-04-30 23:31:23,65.23,Grocery,M_3462,SuperSaver,Chicago
TX_018952,CH_0810,2026-04-30 23:31:44,231.67,Grocery,M_3462,SuperSaver,Philadelphia
TX_005122,CH_0153,2026-04-30 23:36:02,86.66,Digital Services,M_5255,AmazonCloud,Los Angeles
TX_DUP_023495,CH_0453,2026-04-30 23:38:44,67.57,Entertainment,M_1111,NetflixInc,Philadelphia
TX_DUP_023496,CH_0453,2026-04-30 23:40:44,67.57,Entertainment,M_1111,NetflixInc,Philadelphia
TX_011105,CH_0744,2026-04-30 23:43:20,267.42,Grocery,M_1888,WholeFoodsCo,Houston
TX_014161,CH_0552,2026-04-30 23:53:08,183.9,Retail,M_0750,NordstromStyle,New York
TX_019608,CH_0909,2026-05-01 00:27:19,8.01,Digital Services,M_5255,AmazonCloud,San Jose
TX_000481,CH_0721,2026-05-01 00:39:41,24.1,Digital Services,M_5656,AppleStore,Los Angeles
TX_012383,CH_0610,2026-05-01 00:44:05,200.09,Entertainment,M_4235,TicketMaster,Dallas
TX_018116,CH_0379,2026-05-01 00:52:15,21.22,Retail,M_0439,WalmartDirect,San Diego
TX_019671,CH_0756,2026-05-01 01:00:44,149.09,Digital Services,M_7752,SteamGames,Philadelphia
TX_004055,CH_0619,2026-05-01 01:15:53,178.09,Grocery,M_8505,FreshMart,San Diego
TX_005154,CH_0892,2026-05-01 01:21:54,218.02,Entertainment,M_8473,SpotifyMusic,Houston
TX_009278,CH_0089,2026-05-01 01:35:29,234.98,Retail,M_3476,MacyShop,Houston
TX_008863,CH_0701,2026-05-01 01:39:04,254.67,Entertainment,M_1632,AMCTheaters,San Diego
TX_010945,CH_0759,2026-05-01 01:39:21,262.38,Grocery,M_9638,DailyGrocer,Phoenix
TX_011753,CH_0030,2026-05-01 01:40:50,160.98,Gas/Travel,M_8105,DeltaAir,San Antonio
TX_009193,CH_0372,2026-05-01 01:41:43,234.83,Gas/Travel,M_6552,ShellGas,Philadelphia
TX_015410,CH_0192,2026-05-01 01:59:06,167.66,Gas/Travel,M_8105,DeltaAir,San Antonio
TX_008014,CH_0324,2026-05-01 02:09:49,12.09,Gas/Travel,M_6552,ShellGas,Chicago
TX_010435,CH_0172,2026-05-01 02:09:57,298.12,Entertainment,M_1632,AMCTheaters,Chicago
TX_018145,CH_0351,2026-05-01 02:10:58,275.39,Digital Services,M_7752,SteamGames,Dallas
TX_000615,CH_0633,2026-05-01 02:30:40,207.06,Digital Services,M_5255,AmazonCloud,New York
TX_017380,CH_0935,2026-05-01 03:13:51,53.87,Retail,M_0439,WalmartDirect,Chicago
TX_002225,CH_0053,2026-05-01 03:17:01,106.33,Entertainment,M_8473,SpotifyMusic,Philadelphia
TX_016025,CH_0859,2026-05-01 03:24:47,250.45,Digital Services,M_5656,AppleStore,New York
TX_007401,CH_0669,2026-05-01 03:29:15,159.99,Gas/Travel,M_6552,ShellGas,Dallas
TX_015900,CH_0680,2026-05-01 03:34:27,181.06,Digital Services,M_5656,AppleStore,Los Angeles
TX_019372,CH_0811,2026-05-01 03:40:38,244.56,Entertainment,M_9172,NetflixInc,Chicago
TX_007487,CH_0957,2026-05-01 03:43:21,181.36,Gas/Travel,M_8105,DeltaAir,Phoenix
TX_VEL_020590,CH_0931,2026-05-01 03:49:55,88.33,Digital Services,M_9999,SteamGames,Philadelphia
TX_VEL_020591,CH_0931,2026-05-01 03:50:40,130.1,Digital Services,M_9999,SteamGames,Philadelphia
TX_VEL_020592,CH_0931,2026-05-01 03:51:25,142.77,Digital Services,M_9999,SteamGames,Philadelphia
TX_VEL_020593,CH_0931,2026-05-01 03:52:10,144.49,Digital Services,M_9999,SteamGames,Philadelphia
TX_017178,CH_0612,2026-05-01 04:05:23,287.35,Grocery,M_1888,WholeFoodsCo,Dallas
TX_011521,CH_0183,2026-05-01 04:24:27,76.88,Entertainment,M_1632,AMCTheaters,Los Angeles
TX_008647,CH_0786,2026-05-01 04:46:03,288.44,Gas/Travel,M_8105,DeltaAir,Philadelphia
TX_012678,CH_0260,2026-05-01 04:56:02,179.75,Retail,M_6055,TargetRun,Dallas
TX_003622,CH_0695,2026-05-01 05:19:56,40.64,Digital Services,M_5656,AppleStore,Houston
TX_013923,CH_0449,2026-05-01 05:19:57,240.41,Entertainment,M_9172,NetflixInc,San Antonio
TX_004668,CH_0465,2026-05-01 05:24:45,170.75,Entertainment,M_4235,TicketMaster,San Antonio
TX_007760,CH_0173,2026-05-01 06:19:08,58.96,Gas/Travel,M_8105,DeltaAir,Dallas
TX_008737,CH_0311,2026-05-01 06:27:59,16.57,Gas/Travel,M_8105,DeltaAir,Dallas
TX_018753,CH_0192,2026-05-01 06:29:17,155.84,Grocery,M_8505,FreshMart,Dallas
TX_VEL_021780,CH_0707,2026-05-01 06:49:06,147.56,Digital Services,M_9999,SteamGames,San Diego
TX_VEL_021781,CH_0707,2026-05-01 06:49:51,134.09,Digital Services,M_9999,SteamGames,San Diego
TX_VEL_021782,CH_0707,2026-05-01 06:50:36,119.92,Digital Services,M_9999,SteamGames,San Diego
TX_VEL_021783,CH_0707,2026-05-01 06:51:21,149.16,Digital Services,M_9999,SteamGames,San Diego
TX_008707,CH_0958,2026-05-01 06:52:07,53.42,Gas/Travel,M_8105,DeltaAir,San Diego
TX_010410,CH_0915,2026-05-01 07:10:40,41.1,Grocery,M_8505,FreshMart,San Jose
TX_013051,CH_0802,2026-05-01 07:31:52,130.3,Grocery,M_3462,SuperSaver,New York
TX_003583,CH_0979,2026-05-01 07:34:02,176.3,Digital Services,M_5656,AppleStore,San Diego
TX_009599,CH_0789,2026-05-01 07:42:19,10.75,Entertainment,M_4235,TicketMaster,San Diego
TX_009649,CH_0557,2026-05-01 07:45:13,141.58,Grocery,M_3462,SuperSaver,Chicago
TX_008664,CH_0754,2026-05-01 08:02:36,203.55,Retail,M_3476,MacyShop,San Diego
TX_012386,CH_0302,2026-05-01 08:02:59,165.07,Grocery,M_3462,SuperSaver,New York
TX_016444,CH_0605,2026-05-01 08:04:11,29.49,Entertainment,M_8473,SpotifyMusic,New York
TX_016580,CH_0851,2026-05-01 08:04:14,99.84,Retail,M_0439,WalmartDirect,Phoenix
TX_018940,CH_0669,2026-05-01 08:18:45,266.3,Retail,M_0750,NordstromStyle,Phoenix
TX_010440,CH_0116,2026-05-01 08:27:22,232.39,Digital Services,M_5255,AmazonCloud,Phoenix
TX_004543,CH_0227,2026-05-01 09:10:52,287.14,Digital Services,M_5656,AppleStore,Philadelphia
TX_014369,CH_0451,2026-05-01 09:11:43,59.0,Grocery,M_3462,SuperSaver,New York
TX_014913,CH_0363,2026-05-01 09:12:46,61.2,Entertainment,M_4235,TicketMaster,Houston
TX_013671,CH_0178,2026-05-01 09:25:01,14.86,Entertainment,M_1632,AMCTheaters,Philadelphia
TX_006387,CH_0634,2026-05-01 09:39:57,107.99,Gas/Travel,M_8105,DeltaAir,Chicago
TX_000683,CH_0020,2026-05-01 09:48:54,273.26,Gas/Travel,M_9191,ChevronStation,Houston
TX_009535,CH_0243,2026-05-01 09:49:04,158.01,Retail,M_0750,NordstromStyle,Dallas
TX_017819,CH_0998,2026-05-01 09:50:14,283.4,Entertainment,M_9172,NetflixInc,Dallas
TX_008037,CH_0342,2026-05-01 09:54:04,189.01,Retail,M_6055,TargetRun,Houston
TX_006430,CH_0676,2026-05-01 09:57:34,53.19,Grocery,M_1888,WholeFoodsCo,Los Angeles
TX_005405,CH_0819,2026-05-01 10:02:10,53.42,Grocery,M_8505,FreshMart,Phoenix
TX_014171,CH_0987,2026-05-01 10:04:47,283.75,Entertainment,M_8473,SpotifyMusic,Houston
TX_013666,CH_0245,2026-05-01 10:05:45,157.01,Digital Services,M_5255,AmazonCloud,New York
TX_001830,CH_0717,2026-05-01 10:15:53,60.12,Retail,M_0439,WalmartDirect,Los Angeles
TX_017019,CH_0106,2026-05-01 10:24:04,52.59,Digital Services,M_7752,SteamGames,San Jose
TX_014154,CH_0425,2026-05-01 10:27:34,121.59,Digital Services,M_5656,AppleStore,Houston
TX_017221,CH_0136,2026-05-01 10:28:51,17.14,Retail,M_3476,MacyShop,Los Angeles
TX_003222,CH_0462,2026-05-01 10:34:45,267.12,Gas/Travel,M_8105,DeltaAir,Phoenix
TX_010056,CH_0368,2026-05-01 10:45:43,197.24,Digital Services,M_7665,GooglePlay,Dallas
TX_018912,CH_0637,2026-05-01 10:51:53,293.02,Digital Services,M_7752,SteamGames,Los Angeles
TX_014849,CH_0333,2026-05-01 11:06:22,59.12,Digital Services,M_7752,SteamGames,Houston
TX_010807,CH_0441,2026-05-01 11:13:20,202.52,Entertainment,M_1632,AMCTheaters,San Jose
TX_013449,CH_0614,2026-05-01 11:22:48,127.21,Grocery,M_1888,WholeFoodsCo,New York
TX_003543,CH_0035,2026-05-01 11:26:58,225.0,Entertainment,M_9172,NetflixInc,New York
TX_015486,CH_0812,2026-05-01 11:41:10,294.01,Grocery,M_9638,DailyGrocer,San Diego
TX_010980,CH_0604,2026-05-01 11:49:44,236.68,Digital Services,M_7752,SteamGames,Los Angeles
TX_016475,CH_0509,2026-05-01 11:58:29,173.04,Entertainment,M_9172,NetflixInc,San Diego
TX_019529,CH_0370,2026-05-01 11:59:31,49.89,Retail,M_0750,NordstromStyle,San Antonio
TX_006311,CH_0454,2026-05-01 11:59:48,252.65,Retail,M_6055,TargetRun,Los Angeles
TX_011755,CH_0524,2026-05-01 12:00:05,31.91,Retail,M_0750,NordstromStyle,San Antonio
TX_016993,CH_0220,2026-05-01 12:09:15,60.09,Digital Services,M_5656,AppleStore,San Jose
TX_015697,CH_0285,2026-05-01 12:20:10,14.76,Entertainment,M_1632,AMCTheaters,New York
TX_015785,CH_0917,2026-05-01 12:21:33,209.58,Gas/Travel,M_6552,ShellGas,San Diego
TX_004930,CH_0698,2026-05-01 12:22:42,56.87,Digital Services,M_7752,SteamGames,Los Angeles
TX_016884,CH_0028,2026-05-01 12:23:59,177.17,Digital Services,M_5656,AppleStore,New York
TX_009990,CH_0851,2026-05-01 12:27:30,136.17,Gas/Travel,M_6552,ShellGas,Phoenix
TX_018995,CH_0974,2026-05-01 12:33:14,149.65,Grocery,M_3462,SuperSaver,Phoenix
TX_004882,CH_0119,2026-05-01 12:46:54,41.53,Digital Services,M_5255,AmazonCloud,San Jose
TX_001662,CH_0694,2026-05-01 13:01:22,296.17,Retail,M_0750,NordstromStyle,Los Angeles
TX_012735,CH_0759,2026-05-01 13:07:00,144.08,Gas/Travel,M_8105,DeltaAir,Houston
TX_018767,CH_0071,2026-05-01 13:33:39,164.12,Gas/Travel,M_0100,UberRide,Philadelphia
TX_016806,CH_0431,2026-05-01 14:03:19,182.67,Retail,M_0439,WalmartDirect,New York
TX_013682,CH_0198,2026-05-01 14:09:51,122.16,Grocery,M_8505,FreshMart,Philadelphia
TX_008770,CH_0895,2026-05-01 14:12:41,44.76,Retail,M_0750,NordstromStyle,San Diego
TX_003829,CH_0629,2026-05-01 14:16:53,289.3,Digital Services,M_7665,GooglePlay,New York
TX_012598,CH_0095,2026-05-01 14:19:17,267.26,Grocery,M_8505,FreshMart,San Antonio
TX_009784,CH_0827,2026-05-01 14:21:51,294.85,Gas/Travel,M_6552,ShellGas,San Diego
TX_013909,CH_0059,2026-05-01 14:35:11,243.32,Entertainment,M_8473,SpotifyMusic,San Jose
TX_001137,CH_0470,2026-05-01 14:43:29,259.56,Gas/Travel,M_9191,ChevronStation,San Jose
TX_013226,CH_0425,2026-05-01 14:53:05,73.12,Gas/Travel,M_0100,UberRide,Los Angeles
TX_003824,CH_0635,2026-05-01 15:01:32,88.07,Grocery,M_3462,SuperSaver,Phoenix
TX_012195,CH_0084,2026-05-01 15:15:48,268.59,Digital Services,M_7665,GooglePlay,Phoenix
TX_000664,CH_0284,2026-05-01 15:23:57,133.51,Grocery,M_3462,SuperSaver,Chicago
TX_002301,CH_0242,2026-05-01 15:29:24,242.24,Entertainment,M_4235,TicketMaster,Los Angeles
TX_012937,CH_0085,2026-05-01 16:05:44,145.63,Entertainment,M_4235,TicketMaster,Houston
TX_001656,CH_0609,2026-05-01 16:07:55,190.88,Entertainment,M_9172,NetflixInc,Houston
TX_003154,CH_0412,2026-05-01 16:19:35,291.22,Grocery,M_3462,SuperSaver,New York
TX_DUP_023635,CH_0129,2026-05-01 17:02:41,28.79,Entertainment,M_1111,NetflixInc,Dallas
TX_DUP_023636,CH_0129,2026-05-01 17:04:41,28.79,Entertainment,M_1111,NetflixInc,Dallas
TX_015791,CH_0372,2026-05-01 17:14:28,146.0,Retail,M_3476,MacyShop,Philadelphia
TX_005021,CH_0918,2026-05-01 17:22:24,64.46,Retail,M_0750,NordstromStyle,San Jose
TX_003826,CH_0555,2026-05-01 17:30:24,279.09,Retail,M_0750,NordstromStyle,Philadelphia
TX_006999,CH_0316,2026-05-01 17:30:34,199.85,Retail,M_0439,WalmartDirect,San Diego
TX_012261,CH_0145,2026-05-01 17:36:19,159.18,Entertainment,M_4235,TicketMaster,New York
TX_014286,CH_0897,2026-05-01 17:47:37,246.01,Grocery,M_1888,WholeFoodsCo,San Antonio
TX_014505,CH_0983,2026-05-01 18:01:31,57.39,Entertainment,M_4235,TicketMaster,San Antonio
TX_012478,CH_0834,2026-05-01 18:01:45,64.26,Digital Services,M_7752,SteamGames,New York
TX_011869,CH_0600,2026-05-01 18:03:27,195.07,Gas/Travel,M_0100,UberRide,San Antonio
TX_019641,CH_0659,2026-05-01 18:34:31,293.29,Entertainment,M_9172,NetflixInc,Chicago
TX_013140,CH_0803,2026-05-01 18:37:57,211.41,Gas/Travel,M_9191,ChevronStation,Philadelphia
TX_006548,CH_0581,2026-05-01 19:19:46,193.2,Digital Services,M_5255,AmazonCloud,Dallas
TX_008047,CH_0486,2026-05-01 19:28:24,120.93,Gas/Travel,M_0100,UberRide,Dallas
TX_009017,CH_0205,2026-05-01 20:04:54,233.9,Grocery,M_1888,WholeFoodsCo,New York
TX_016969,CH_0391,2026-05-01 20:15:58,267.43,Entertainment,M_8473,SpotifyMusic,Houston
TX_019724,CH_0724,2026-05-01 20:26:25,30.36,Gas/Travel,M_8105,DeltaAir,Phoenix
TX_008024,CH_0276,2026-05-01 20:27:44,22.71,Entertainment,M_1632,AMCTheaters,Los Angeles
TX_007830,CH_0399,2026-05-01 20:29:03,176.72,Digital Services,M_5656,AppleStore,San Diego
TX_007373,CH_0547,2026-05-01 20:29:44,14.98,Digital Services,M_7752,SteamGames,New York
TX_001541,CH_0315,2026-05-01 20:37:04,76.2,Gas/Travel,M_0100,UberRide,Dallas
TX_012021,CH_0410,2026-05-01 20:56:16,58.85,Digital Services,M_5656,AppleStore,New York
TX_011487,CH_0263,2026-05-01 21:07:16,217.67,Gas/Travel,M_6552,ShellGas,Dallas
TX_007992,CH_0250,2026-05-01 21:27:59,254.11,Entertainment,M_9172,NetflixInc,Chicago
TX_005452,CH_0437,2026-05-01 21:39:49,186.04,Digital Services,M_7752,SteamGames,Phoenix
TX_003636,CH_0134,2026-05-01 21:40:49,248.23,Grocery,M_1888,WholeFoodsCo,Phoenix
TX_001516,CH_0178,2026-05-01 22:28:48,172.75,Grocery,M_3462,SuperSaver,Dallas
TX_011578,CH_0025,2026-05-01 22:53:49,38.34,Entertainment,M_9172,NetflixInc,Dallas
TX_005316,CH_0769,2026-05-01 22:58:41,226.09,Digital Services,M_5656,AppleStore,San Diego
TX_010692,CH_0806,2026-05-01 23:10:22,81.34,Grocery,M_1888,WholeFoodsCo,San Antonio
TX_008060,CH_0028,2026-05-01 23:14:10,99.15,Retail,M_3476,MacyShop,San Jose
TX_016533,CH_0572,2026-05-01 23:14:19,266.31,Digital Services,M_7665,GooglePlay,Houston
TX_014597,CH_0826,2026-05-01 23:28:49,137.16,Digital Services,M_5255,AmazonCloud,San Diego
TX_007240,CH_0746,2026-05-02 00:02:06,198.11,Retail,M_0750,NordstromStyle,Dallas
TX_004154,CH_0991,2026-05-02 00:09:56,137.96,Retail,M_3476,MacyShop,Los Angeles
TX_004733,CH_0852,2026-05-02 00:12:16,187.61,Grocery,M_1888,WholeFoodsCo,Philadelphia
TX_015149,CH_0840,2026-05-02 00:17:42,196.93,Gas/Travel,M_0100,UberRide,Philadelphia
TX_016882,CH_0694,2026-05-02 00:26:23,172.08,Retail,M_3476,MacyShop,Philadelphia
TX_003151,CH_0908,2026-05-02 00:32:34,279.25,Gas/Travel,M_6552,ShellGas,Dallas
TX_VEL_021410,CH_0940,2026-05-02 00:32:37,135.36,Digital Services,M_9999,SteamGames,New York
TX_VEL_021411,CH_0940,2026-05-02 00:33:22,88.01,Digital Services,M_9999,SteamGames,New York
TX_VEL_021412,CH_0940,2026-05-02 00:34:07,97.87,Digital Services,M_9999,SteamGames,New York
TX_VEL_021413,CH_0940,2026-05-02 00:34:52,126.89,Digital Services,M_9999,SteamGames,New York
TX_012325,CH_0755,2026-05-02 00:39:11,97.62,Gas/Travel,M_8105,DeltaAir,San Diego
TX_007017,CH_0525,2026-05-02 00:46:41,111.3,Digital Services,M_7665,GooglePlay,Chicago
TX_019846,CH_0445,2026-05-02 01:04:10,178.55,Digital Services,M_5255,AmazonCloud,Philadelphia
TX_004040,CH_0223,2026-05-02 01:05:07,107.0,Entertainment,M_1632,AMCTheaters,San Jose
TX_006382,CH_0894,2026-05-02 01:11:43,229.24,Digital Services,M_7665,GooglePlay,San Diego
TX_003127,CH_0659,2026-05-02 01:17:36,167.59,Retail,M_0750,NordstromStyle,San Antonio
TX_010213,CH_0569,2026-05-02 01:37:30,113.82,Entertainment,M_1632,AMCTheaters,Chicago
